0.217045	0.05	-0.0122496	8.63662e-22	0.193569	
0.217272	0.05	-0.0121711	8.64197e-22	0.193929	
0.217499	0.05	-0.0120927	8.64698e-22	0.194289	
0.217708	0.05	-0.0120208	8.65148e-22	0.19462	
0.217916	0.05	-0.0119488	8.65579e-22	0.19495	
0.218106	0.05	-0.0118834	8.65916e-22	0.19525	
0.218316	0.05	-0.0118108	8.66221e-22	0.195583	
0.218503	0.05	-0.0117462	8.66487e-22	0.195879	
0.218669	0.05	-0.0116887	8.66727e-22	0.196143	
0.218836	0.05	-0.0116313	8.66953e-22	0.196406	
0.219002	0.05	-0.0115739	8.67173e-22	0.196669	
0.219168	0.05	-0.0115164	8.67386e-22	0.196933	
0.219335	0.05	-0.011459	8.67587e-22	0.197196	
0.219501	0.05	-0.0114015	8.67773e-22	0.197459	
0.219667	0.05	-0.0113441	8.67955e-22	0.197723	
0.219834	0.05	-0.0112866	8.68156e-22	0.197986	
0.22	0.05	-0.0112292	8.68368e-22	0.198249	
0.220187	0.05	-0.0111646	8.68573e-22	0.198545	
0.220395	0.05	-0.0110925	8.68765e-22	0.198875	
0.220609	0.05	-0.0110188	8.68932e-22	0.199212	
0.220824	0.05	-0.0109443	8.69051e-22	0.199553	
0.221014	0.05	-0.0108787	8.69132e-22	0.199853	
0.221218	0.05	-0.0108081	8.69242e-22	0.200176	
0.221418	0.05	-0.0107389	8.69399e-22	0.200492	
0.221629	0.05	-0.0106659	8.69593e-22	0.200827	
0.221822	0.05	-0.010599	8.69777e-22	0.201132	
0.221979	0.05	-0.0105447	8.69948e-22	0.20138	
0.222144	0.05	-0.0104875	8.70158e-22	0.201642	
0.222313	0.05	-0.0104292	8.70368e-22	0.201909	
0.222493	0.05	-0.0103667	8.70545e-22	0.202194	
0.222648	0.05	-0.010313	8.70688e-22	0.202439	
0.222822	0.05	-0.0102529	8.70882e-22	0.202714	
0.223017	0.05	-0.0101853	8.71095e-22	0.203023	
0.223182	0.05	-0.0101282	8.71239e-22	0.203284	
0.223342	0.05	-0.0100726	8.71406e-22	0.203537	
0.223519	0.05	-0.0100112	8.71663e-22	0.203818	
0.223691	0.05	-0.00995169	8.71923e-22	0.204089	
0.223883	0.05	-0.00988515	8.7214e-22	0.204393	
0.224095	0.05	-0.00981159	8.72296e-22	0.204729	
0.224287	0.05	-0.00974511	8.72489e-22	0.205032	
0.224449	0.05	-0.0096889	8.72756e-22	0.205289	
0.224625	0.05	-0.00962758	8.731e-22	0.205568	
0.224796	0.05	-0.00956829	8.73458e-22	0.205839	
0.224965	0.05	-0.00950964	8.7388e-22	0.206106	
0.225146	0.05	-0.00944674	8.74403e-22	0.206393	
0.225323	0.05	-0.00938533	8.7494e-22	0.206673	
0.225511	0.05	-0.00931996	8.7554e-22	0.206971	
0.22567	0.05	-0.00926464	8.76107e-22	0.207224	
0.225847	0.05	-0.00920316	8.76824e-22	0.207504	
0.226016	0.05	-0.00914459	8.77579e-22	0.207771	
0.226186	0.05	-0.00908529	8.78358e-22	0.208041	
0.226366	0.05	-0.00902289	8.79131e-22	0.208325	
0.226524	0.05	-0.00896773	8.7979e-22	0.208577	
0.226697	0.05	-0.0089076	8.80527e-22	0.208851	
0.226865	0.05	-0.00884898	8.81239e-22	0.209118	
0.227034	0.05	-0.00879035	8.81916e-22	0.209385	
0.2272	0.05	-0.00873246	8.82588e-22	0.209648	
